Country,Year,Sex,Age,Population
Italy,1986,Male,58,323844
Italy,1986,Male,59,323844
Italy,1986,Female,55,348920
Italy,1986,Female,56,348920
Italy,1986,Female,57,348920
Italy,1986,Female,58,348920
Italy,1986,Female,59,348920
Italy,1986,Male,60,299026
Italy,1986,Male,61,299026
Italy,1986,Male,62,299026
Italy,1986,Male,63,299026
Italy,1986,Male,64,299026
Italy,1986,Female,60,353330
Italy,1986,Female,61,353330
Italy,1986,Female,62,353330
Italy,1986,Female,63,353330
Italy,1986,Female,64,353330
Italy,1986,Male,65,184594
Italy,1986,Male,66,184594
Italy,1986,Male,67,184594
Italy,1986,Male,68,184594
Italy,1986,Male,69,184594
Italy,1986,Female,65,230535
Italy,1986,Female,66,230535
Italy,1986,Female,67,230535
Italy,1986,Female,68,230535
Italy,1986,Female,69,230535
Italy,1986,Male,75,137235
Italy,1986,Male,76,137235
Italy,1986,Male,77,137235
Italy,1986,Male,78,137235
Italy,1986,Male,79,137235
Italy,1986,Female,75,208193
Italy,1986,Female,76,208193
Italy,1986,Female,77,208193
Italy,1986,Female,78,208193
Italy,1986,Female,79,208193
Italy,1986,Male,80,11909
Italy,1986,Male,81,11909
Italy,1986,Male,82,11909
Italy,1986,Male,83,11909
Italy,1986,Male,84,11909
Italy,1986,Male,85,11909
Italy,1986,Male,86,11909
Italy,1986,Male,87,11909
Italy,1986,Male,88,11909
Italy,1986,Male,89,11909
Italy,1986,Male,90,11909
Italy,1986,Male,91,11909
Italy,1986,Male,92,11909
Italy,1986,Male,93,11909
Italy,1986,Male,94,11909
Italy,1986,Male,95,11909
Italy,1986,Male,96,11909
Italy,1986,Male,97,11909
Italy,1986,Male,98,11909
Italy,1986,Male,99,11909
Italy,1986,Male,100,11909
Italy,1986,Male,101,11909
Italy,1986,Male,102,11909
Italy,1986,Male,103,11909
Italy,1986,Male,104,11909
Italy,1986,Male,105,11909
Italy,1986,Male,106,11909
Italy,1986,Male,107,11909
Italy,1986,Male,108,11909
Italy,1986,Male,109,11909
Italy,1986,Male,110,11909
Italy,1986,Male,111,11909
Italy,1986,Male,112,11909
Italy,1986,Male,113,11909
Italy,1986,Male,114,11909
Italy,1986,Male,115,11909
Italy,1986,Male,116,11909
Italy,1986,Male,117,11909
Italy,1986,Male,118,11909
Italy,1986,Male,119,11909
Italy,1986,Male,120,11909
Italy,1986,Male,121,11909
Italy,1986,Male,122,11909
Italy,1986,Female,80,24404
Italy,1986,Female,81,24404
Italy,1986,Female,82,24404
Italy,1986,Female,83,24404
Italy,1986,Female,84,24404
Italy,1986,Female,85,24404
Italy,1986,Female,86,24404
Italy,1986,Female,87,24404
Italy,1986,Female,88,24404
Italy,1986,Female,89,24404
Italy,1986,Female,90,24404
Italy,1986,Female,91,24404
Italy,1986,Female,92,24404
Italy,1986,Female,93,24404
Italy,1986,Female,94,24404
Italy,1986,Female,95,24404
Italy,1986,Female,96,24404
Italy,1986,Female,97,24404
Italy,1986,Female,98,24404
Italy,1986,Female,99,24404
Italy,1986,Female,100,24404
Italy,1986,Female,101,24404
Italy,1986,Female,102,24404
Italy,1986,Female,103,24404
Italy,1986,Female,104,24404
Italy,1986,Female,105,24404
Italy,1986,Female,106,24404
Italy,1986,Female,107,24404
Italy,1986,Female,108,24404
Italy,1986,Female,109,24404
Italy,1986,Female,110,24404
Italy,1986,Female,111,24404
Italy,1986,Female,112,24404
Italy,1986,Female,113,24404
Italy,1986,Female,114,24404
Italy,1986,Female,115,24404
Italy,1986,Female,116,24404
Italy,1986,Female,117,24404
Italy,1986,Female,118,24404
Italy,1986,Female,119,24404
Italy,1986,Female,120,24404
Italy,1986,Female,121,24404
Italy,1986,Female,122,24404
Italy,1985,Male,0,310436
Italy,1985,Male,1,310436
Italy,1985,Male,2,310436
Italy,1985,Male,3,310436
Italy,1985,Male,4,310436
Italy,1985,Female,0,293347
Italy,1985,Female,1,293347
Italy,1985,Female,2,293347
Italy,1985,Female,3,293347
Italy,1985,Female,4,293347
Italy,1985,Male,5,363160
Italy,1985,Male,6,363160
Italy,1985,Male,7,363160
Italy,1985,Male,8,363160
Italy,1985,Male,9,363160
Italy,1985,Female,5,344806
Italy,1985,Female,6,344806
Italy,1985,Female,7,344806
Italy,1985,Female,8,344806
Italy,1985,Female,9,344806
Italy,1985,Male,10,437227
Italy,1985,Male,11,437227
Italy,1985,Male,12,437227
Italy,1985,Male,13,437227
Italy,1985,Male,14,437227
Italy,1985,Female,10,416750
Italy,1985,Female,11,416750
Italy,1985,Female,12,416750
Italy,1985,Female,13,416750
Italy,1985,Female,14,416750
Italy,1985,Male,15,465978
Italy,1985,Male,16,465978
Italy,1985,Male,17,465978
Italy,1985,Male,18,465978
Italy,1985,Male,19,465978
Italy,1985,Female,15,447288
Italy,1985,Female,16,447288
Italy,1985,Female,17,447288
Italy,1985,Female,18,447288
Italy,1985,Female,19,447288
Italy,1985,Male,20,462465
Italy,1985,Male,21,462465
Italy,1985,Male,22,462465
Italy,1985,Male,23,462465
Italy,1985,Male,24,462465
Italy,1985,Female,20,448573
Italy,1985,Female,21,448573
Italy,1985,Female,22,448573
Italy,1985,Female,23,448573
Italy,1985,Female,24,448573
Italy,1985,Male,25,410260
Italy,1985,Male,26,410260
Italy,1985,Male,27,410260
Italy,1985,Male,28,410260
Italy,1985,Male,29,410260
Italy,1985,Female,25,404863
Italy,1985,Female,26,404863
Italy,1985,Female,27,404863
Italy,1985,Female,28,404863
Italy,1985,Female,29,404863
Italy,1985,Male,30,386225
Italy,1985,Male,31,386225
Italy,1985,Male,32,386225
Italy,1985,Male,33,386225
Italy,1985,Male,34,386225
Italy,1985,Female,30,386310
Italy,1985,Female,31,386310
Italy,1985,Female,32,386310
Italy,1985,Female,33,386310
Italy,1985,Female,34,386310
Italy,1985,Male,35,401091
Italy,1985,Male,36,401091
Italy,1985,Male,37,401091
Italy,1985,Male,38,401091
Italy,1985,Male,39,401091
Italy,1985,Female,35,402590
Italy,1985,Female,36,402590
Italy,1985,Female,37,402590
Italy,1985,Female,38,402590
Italy,1985,Female,39,402590
Italy,1985,Male,40,345290
Italy,1985,Male,41,345290
Italy,1985,Male,42,345290
Italy,1985,Male,43,345290
Italy,1985,Male,44,345290
Italy,1985,Female,40,349411
Italy,1985,Female,41,349411
Italy,1985,Female,42,349411
Italy,1985,Female,43,349411
Italy,1985,Female,44,349411
Italy,1985,Male,45,368011
Italy,1985,Male,46,368011
Italy,1985,Male,47,368011
Italy,1985,Male,48,368011
Italy,1985,Male,49,368011
Italy,1985,Female,45,375784
Italy,1985,Female,46,375784
Italy,1985,Female,47,375784
Italy,1985,Female,48,375784
Italy,1985,Female,49,375784
Italy,1985,Male,50,341769
Italy,1985,Male,51,341769
Italy,1985,Male,52,341769
Italy,1985,Male,53,341769
Italy,1985,Male,54,341769
Italy,1985,Female,50,355979
Italy,1985,Female,51,355979
Italy,1985,Female,52,355979
Italy,1985,Female,53,355979
Italy,1985,Female,54,355979
Italy,1985,Male,55,325019
Italy,1985,Male,56,325019
Italy,1985,Male,57,325019
Italy,1985,Male,58,325019
Italy,1985,Male,59,325019
Italy,1985,Female,55,352330
Italy,1985,Female,56,352330
Italy,1985,Female,57,352330
Italy,1985,Female,58,352330
Italy,1985,Female,59,352330
Italy,1985,Male,60,290651
Italy,1985,Male,61,290651
Italy,1985,Male,62,290651
Italy,1985,Male,63,290651
Italy,1985,Male,64,290651
Italy,1985,Female,60,345039
Italy,1985,Female,61,345039
Italy,1985,Female,62,345039
Italy,1985,Female,63,345039
Italy,1985,Female,64,345039
Italy,1985,Male,65,176456
Italy,1985,Male,66,176456
Italy,1985,Male,67,176456
Italy,1985,Male,68,176456
Italy,1985,Male,69,176456
Italy,1985,Female,65,220703
Italy,1985,Female,66,220703
Italy,1985,Female,67,220703
Italy,1985,Female,68,220703
Italy,1985,Female,69,220703
Italy,1985,Male,75,131365
Italy,1985,Male,76,131365
Italy,1985,Male,77,131365
Italy,1985,Male,78,131365
Italy,1985,Male,79,131365
Italy,1985,Female,75,200692
Italy,1985,Female,76,200692
Italy,1985,Female,77,200692
Italy,1985,Female,78,200692
Italy,1985,Female,79,200692
Italy,1985,Male,80,11036
Italy,1985,Male,81,11036
Italy,1985,Male,82,11036
Italy,1985,Male,83,11036
Italy,1985,Male,84,11036
Italy,1985,Male,85,11036
Italy,1985,Male,86,11036
Italy,1985,Male,87,11036
Italy,1985,Male,88,11036
Italy,1985,Male,89,11036
Italy,1985,Male,90,11036
Italy,1985,Male,91,11036
Italy,1985,Male,92,11036
Italy,1985,Male,93,11036
Italy,1985,Male,94,11036
Italy,1985,Male,95,11036
Italy,1985,Male,96,11036
Italy,1985,Male,97,11036
Italy,1985,Male,98,11036
Italy,1985,Male,99,11036
Italy,1985,Male,100,11036
Italy,1985,Male,101,11036
Italy,1985,Male,102,11036
Italy,1985,Male,103,11036
Italy,1985,Male,104,11036
Italy,1985,Male,105,11036
Italy,1985,Male,106,11036
Italy,1985,Male,107,11036
Italy,1985,Male,108,11036
Italy,1985,Male,109,11036
Italy,1985,Male,110,11036
Italy,1985,Male,111,11036
Italy,1985,Male,112,11036
Italy,1985,Male,113,11036
Italy,1985,Male,114,11036
Italy,1985,Male,115,11036
Italy,1985,Male,116,11036
Italy,1985,Male,117,11036
Italy,1985,Male,118,11036
Italy,1985,Male,119,11036
Italy,1985,Male,120,11036
Italy,1985,Male,121,11036
Italy,1985,Male,122,11036
Italy,1985,Female,80,23078
Italy,1985,Female,81,23078
Italy,1985,Female,82,23078
Italy,1985,Female,83,23078
Italy,1985,Female,84,23078
Italy,1985,Female,85,23078
Italy,1985,Female,86,23078
Italy,1985,Female,87,23078
Italy,1985,Female,88,23078
Italy,1985,Female,89,23078
Italy,1985,Female,90,23078
Italy,1985,Female,91,23078
Italy,1985,Female,92,23078
Italy,1985,Female,93,23078
Italy,1985,Female,94,23078
Italy,1985,Female,95,23078
Italy,1985,Female,96,23078
Italy,1985,Female,97,23078
Italy,1985,Female,98,23078
Italy,1985,Female,99,23078
Italy,1985,Female,100,23078
Italy,1985,Female,101,23078
Italy,1985,Female,102,23078
Italy,1985,Female,103,23078
Italy,1985,Female,104,23078
Italy,1985,Female,105,23078
Italy,1985,Female,106,23078
Italy,1985,Female,107,23078
Italy,1985,Female,108,23078
Italy,1985,Female,109,23078
Italy,1985,Female,110,23078
Italy,1985,Female,111,23078
Italy,1985,Female,112,23078
Italy,1985,Female,113,23078
Italy,1985,Female,114,23078
Italy,1985,Female,115,23078
Italy,1985,Female,116,23078
Italy,1985,Female,117,23078
Italy,1985,Female,118,23078
Italy,1985,Female,119,23078
Italy,1985,Female,120,23078
Italy,1985,Female,121,23078
Italy,1985,Female,122,23078
Italy,1984,Male,0,318336
Italy,1984,Male,1,318336
Italy,1984,Male,2,318336
Italy,1984,Male,3,318336
Italy,1984,Male,4,318336
Italy,1984,Female,0,300868
Italy,1984,Female,1,300868
Italy,1984,Female,2,300868
Italy,1984,Female,3,300868
Italy,1984,Female,4,300868
Italy,1984,Male,5,379716
Italy,1984,Male,6,379716
Italy,1984,Male,7,379716
Italy,1984,Male,8,379716
Italy,1984,Male,9,379716
Italy,1984,Female,5,360468
Italy,1984,Female,6,360468
Italy,1984,Female,7,360468
Italy,1984,Female,8,360468
Italy,1984,Female,9,360468
Italy,1984,Male,10,446853
Italy,1984,Male,11,446853
Italy,1984,Male,12,446853
Italy,1984,Male,13,446853
Italy,1984,Male,14,446853
Italy,1984,Female,10,426003
Italy,1984,Female,11,426003
Italy,1984,Female,12,426003
Italy,1984,Female,13,426003
Italy,1984,Female,14,426003
Italy,1984,Male,15,468478
Italy,1984,Male,16,468478
Italy,1984,Male,17,468478
Italy,1984,Male,18,468478
Italy,1984,Male,19,468478
Italy,1984,Female,15,449885
Italy,1984,Female,16,449885
Italy,1984,Female,17,449885
Italy,1984,Female,18,449885
Italy,1984,Female,19,449885
Italy,1984,Male,20,455337
Italy,1984,Male,21,455337
Italy,1984,Male,22,455337
Italy,1984,Male,23,455337
Italy,1984,Male,24,455337
Italy,1984,Female,20,442195
Italy,1984,Female,21,442195
Italy,1984,Female,22,442195
Italy,1984,Female,23,442195
Italy,1984,Female,24,442195
Italy,1984,Male,25,401929
Italy,1984,Male,26,401929
Italy,1984,Male,27,401929
Italy,1984,Male,28,401929
Italy,1984,Male,29,401929
Italy,1984,Female,25,397715
Italy,1984,Female,26,397715
Italy,1984,Female,27,397715
Italy,1984,Female,28,397715
Italy,1984,Female,29,397715
Italy,1984,Male,30,388086
Italy,1984,Male,31,388086
Italy,1984,Male,32,388086
Italy,1984,Male,33,388086
Italy,1984,Male,34,388086
Italy,1984,Female,30,388905
Italy,1984,Female,31,388905
Italy,1984,Female,32,388905
Italy,1984,Female,33,388905
Italy,1984,Female,34,388905
Italy,1984,Male,35,393568
Italy,1984,Male,36,393568
Italy,1984,Male,37,393568
Italy,1984,Male,38,393568
Italy,1984,Male,39,393568
Italy,1984,Female,35,395816
Italy,1984,Female,36,395816
Italy,1984,Female,37,395816
Italy,1984,Female,38,395816
Italy,1984,Female,39,395816
Italy,1984,Male,40,344731
Italy,1984,Male,41,344731
Italy,1984,Male,42,344731
Italy,1984,Male,43,344731
Italy,1984,Male,44,344731
Italy,1984,Female,40,349828
Italy,1984,Female,41,349828
Italy,1984,Female,42,349828
Italy,1984,Female,43,349828
Italy,1984,Female,44,349828
Italy,1984,Male,45,368267
Italy,1984,Male,46,368267
Italy,1984,Male,47,368267
Italy,1984,Male,48,368267
Italy,1984,Male,49,368267
Italy,1984,Female,45,377008
Italy,1984,Female,46,377008
Italy,1984,Female,47,377008
Italy,1984,Female,48,377008
Italy,1984,Female,49,377008
Italy,1984,Male,50,339550
Italy,1984,Male,51,339550
Italy,1984,Male,52,339550
Italy,1984,Male,53,339550
Italy,1984,Male,54,339550
Italy,1984,Female,50,354967
Italy,1984,Female,51,354967
Italy,1984,Female,52,354967
Italy,1984,Female,53,354967
Italy,1984,Female,54,354967
Italy,1984,Male,55,325202
Italy,1984,Male,56,325202
Italy,1984,Male,57,325202
Italy,1984,Male,58,325202
Italy,1984,Male,59,325202
Italy,1984,Female,55,356457
Italy,1984,Female,56,356457
Italy,1984,Female,57,356457
Italy,1984,Female,58,356457
Italy,1984,Female,59,356457
Italy,1984,Male,60,275139
Italy,1984,Male,61,275139
Italy,1984,Male,62,275139
Italy,1984,Male,63,275139
Italy,1984,Male,64,275139
Italy,1984,Female,60,327613
Italy,1984,Female,61,327613
Italy,1984,Female,62,327613
Italy,1984,Female,63,327613
Italy,1984,Female,64,327613
Italy,1984,Male,65,177206
Italy,1984,Male,66,177206
Italy,1984,Male,67,177206
Italy,1984,Male,68,177206
Italy,1984,Male,69,177206
Italy,1984,Female,65,222428
Italy,1984,Female,66,222428
Italy,1984,Female,67,222428
Italy,1984,Female,68,222428
Italy,1984,Female,69,222428
Italy,1984,Male,75,126635
Italy,1984,Male,76,126635
Italy,1984,Male,77,126635
Italy,1984,Male,78,126635
Italy,1984,Male,79,126635
Italy,1984,Female,75,193128
Italy,1984,Female,76,193128
Italy,1984,Female,77,193128
Italy,1984,Female,78,193128
Italy,1984,Female,79,193128
Italy,1984,Male,80,10979
Italy,1984,Male,81,10979
Italy,1984,Male,82,10979
Italy,1984,Male,83,10979
Italy,1984,Male,84,10979
Italy,1984,Male,85,10979
Italy,1984,Male,86,10979
Italy,1984,Male,87,10979
Italy,1984,Male,88,10979
Italy,1984,Male,89,10979
Italy,1984,Male,90,10979
Italy,1984,Male,91,10979
Italy,1984,Male,92,10979
Italy,1984,Male,93,10979
Italy,1984,Male,94,10979
Italy,1984,Male,95,10979
Italy,1984,Male,96,10979
Italy,1984,Male,97,10979
Italy,1984,Male,98,10979
Italy,1984,Male,99,10979
Italy,1984,Male,100,10979
Italy,1984,Male,101,10979
Italy,1984,Male,102,10979
Italy,1984,Male,103,10979
Italy,1984,Male,104,10979
Italy,1984,Male,105,10979
Italy,1984,Male,106,10979
Italy,1984,Male,107,10979
Italy,1984,Male,108,10979
Italy,1984,Male,109,10979
Italy,1984,Male,110,10979
Italy,1984,Male,111,10979
Italy,1984,Male,112,10979
Italy,1984,Male,113,10979
Italy,1984,Male,114,10979
Italy,1984,Male,115,10979
Italy,1984,Male,116,10979
Italy,1984,Male,117,10979
Italy,1984,Male,118,10979
Italy,1984,Male,119,10979
Italy,1984,Male,120,10979
Italy,1984,Male,121,10979
Italy,1984,Male,122,10979
Italy,1984,Female,80,22634
Italy,1984,Female,81,22634
Italy,1984,Female,82,22634
Italy,1984,Female,83,22634
Italy,1984,Female,84,22634
Italy,1984,Female,85,22634
Italy,1984,Female,86,22634
Italy,1984,Female,87,22634
Italy,1984,Female,88,22634
Italy,1984,Female,89,22634
Italy,1984,Female,90,22634
Italy,1984,Female,91,22634
Italy,1984,Female,92,22634
Italy,1984,Female,93,22634
Italy,1984,Female,94,22634
Italy,1984,Female,95,22634
Italy,1984,Female,96,22634
Italy,1984,Female,97,22634
Italy,1984,Female,98,22634
Italy,1984,Female,99,22634
Italy,1984,Female,100,22634
Italy,1984,Female,101,22634
Italy,1984,Female,102,22634
Italy,1984,Female,103,22634
Italy,1984,Female,104,22634
Italy,1984,Female,105,22634
Italy,1984,Female,106,22634
Italy,1984,Female,107,22634
Italy,1984,Female,108,22634
Italy,1984,Female,109,22634
Italy,1984,Female,110,22634
Italy,1984,Female,111,22634
Italy,1984,Female,112,22634
Italy,1984,Female,113,22634
Italy,1984,Female,114,22634
Italy,1984,Female,115,22634
Italy,1984,Female,116,22634
Italy,1984,Female,117,22634
Italy,1984,Female,118,22634
Italy,1984,Female,119,22634
Italy,1984,Female,120,22634
Italy,1984,Female,121,22634
Italy,1984,Female,122,22634
Italy,1983,Male,0,326644
Italy,1983,Male,1,326644
Italy,1983,Male,2,326644
Italy,1983,Male,3,326644
Italy,1983,Male,4,326644
Italy,1983,Female,0,308855
Italy,1983,Female,1,308855
Italy,1983,Female,2,308855
Italy,1983,Female,3,308855
Italy,1983,Female,4,308855
Italy,1983,Male,5,396973
Italy,1983,Male,6,396973
Italy,1983,Male,7,396973
Italy,1983,Male,8,396973
Italy,1983,Male,9,396973
Italy,1983,Female,5,376854
Italy,1983,Female,6,376854
Italy,1983,Female,7,376854
Italy,1983,Female,8,376854
Italy,1983,Female,9,376854
Italy,1983,Male,10,453893
Italy,1983,Male,11,453893
Italy,1983,Male,12,453893
Italy,1983,Male,13,453893
Italy,1983,Male,14,453893
Italy,1983,Female,10,432922
Italy,1983,Female,11,432922
Italy,1983,Female,12,432922
Italy,1983,Female,13,432922
Italy,1983,Female,14,432922
Italy,1983,Male,15,470825
Italy,1983,Male,16,470825
Italy,1983,Male,17,470825
Italy,1983,Male,18,470825
Italy,1983,Male,19,470825
Italy,1983,Female,15,452334
Italy,1983,Female,16,452334
Italy,1983,Female,17,452334
Italy,1983,Female,18,452334
Italy,1983,Female,19,452334
Italy,1983,Male,20,445501
Italy,1983,Male,21,445501
Italy,1983,Male,22,445501
Italy,1983,Male,23,445501
Italy,1983,Male,24,445501
Italy,1983,Female,20,433538
Italy,1983,Female,21,433538
Italy,1983,Female,22,433538
Italy,1983,Female,23,433538
Italy,1983,Female,24,433538
Italy,1983,Male,25,394811
Italy,1983,Male,26,394811
Italy,1983,Male,27,394811
Italy,1983,Male,28,394811
Italy,1983,Male,29,394811
Italy,1983,Female,25,391933
Italy,1983,Female,26,391933
Italy,1983,Female,27,391933
Italy,1983,Female,28,391933
Italy,1983,Female,29,391933
Italy,1983,Male,30,393397
Italy,1983,Male,31,393397
Italy,1983,Male,32,393397
Italy,1983,Male,33,393397
Italy,1983,Male,34,393397
Italy,1983,Female,30,394916
Italy,1983,Female,31,394916
Italy,1983,Female,32,394916
Italy,1983,Female,33,394916
Italy,1983,Female,34,394916
Italy,1983,Male,35,380437
Italy,1983,Male,36,380437
Italy,1983,Male,37,380437
Italy,1983,Male,38,380437
Italy,1983,Male,39,380437
Italy,1983,Female,35,383670
Italy,1983,Female,36,383670
Italy,1983,Female,37,383670
Italy,1983,Female,38,383670
Italy,1983,Female,39,383670
Italy,1983,Male,40,350734
Italy,1983,Male,41,350734
Italy,1983,Male,42,350734
Italy,1983,Male,43,350734
Italy,1983,Male,44,350734
Italy,1983,Female,40,356822
Italy,1983,Female,41,356822
Italy,1983,Female,42,356822
Italy,1983,Female,43,356822
Italy,1983,Female,44,356822
Italy,1983,Male,45,365004
Italy,1983,Male,46,365004
Italy,1983,Male,47,365004
Italy,1983,Male,48,365004
Italy,1983,Male,49,365004
Italy,1983,Female,45,374745
Italy,1983,Female,46,374745
Italy,1983,Female,47,374745
Italy,1983,Female,48,374745
Italy,1983,Female,49,374745
Italy,1983,Male,50,338891
Italy,1983,Male,51,338891
Italy,1983,Male,52,338891
Italy,1983,Male,53,338891
Italy,1983,Male,54,338891
Italy,1983,Female,50,355275
Italy,1983,Female,51,355275
Italy,1983,Female,52,355275
Italy,1983,Female,53,355275
Italy,1983,Female,54,355275
Italy,1983,Male,55,326879
Italy,1983,Male,56,326879
Italy,1983,Male,57,326879
Italy,1983,Male,58,326879
Italy,1983,Male,59,326879
Italy,1983,Female,55,363218
Italy,1983,Female,56,363218
Italy,1983,Female,57,363218
Italy,1983,Female,58,363218
Italy,1983,Female,59,363218
Italy,1983,Male,60,252695
Italy,1983,Male,61,252695
Italy,1983,Male,62,252695
Italy,1983,Male,63,252695
Italy,1983,Male,64,252695
Italy,1983,Female,60,300594
Italy,1983,Female,61,300594
Italy,1983,Female,62,300594
Italy,1983,Female,63,300594
Italy,1983,Female,64,300594
Italy,1983,Male,65,189724
Italy,1983,Male,66,189724
Italy,1983,Male,67,189724
Italy,1983,Male,68,189724
Italy,1983,Male,69,189724
Italy,1983,Female,65,238365
Italy,1983,Female,66,238365
Italy,1983,Female,67,238365
Italy,1983,Female,68,238365
Italy,1983,Female,69,238365
Italy,1983,Male,75,122406
Italy,1983,Male,76,122406
Italy,1983,Male,77,122406
Italy,1983,Male,78,122406
Italy,1983,Male,79,122406
Italy,1983,Female,75,186858
Italy,1983,Female,76,186858
Italy,1983,Female,77,186858
Italy,1983,Female,78,186858
Italy,1983,Female,79,186858
Italy,1983,Male,80,10809
Italy,1983,Male,81,10809
Italy,1983,Male,82,10809
Italy,1983,Male,83,10809
Italy,1983,Male,84,10809
Italy,1983,Male,85,10809
